widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2,doc-freq,d-cp-1,d-cp-2,d-cp-3,d-inform-2,d-inform-3,corpus-freq,c-cp-1,c-cp-2,c-cp-3,c-inform-2,c-inform-3
1,freedom,6.0,2.0,1.0,NN,root,2.0,2.0,2.0,2.0,-1.0,33,freedom from grinding poverty .,1,1,11,0.00662251655629139,0.00826446280991736,0.0,3.53750283529677,0.0909090909090909,129,0.00326722893397158,0.00326530612244898,0.0,5.85424344357384,1.6409021517376
2,from,4.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,33,freedom from grinding poverty .,1,1,6,0.00361228175797712,0.0909090909090909,1.0,2.60437039489258,0.264160416786859,137,0.00346984778258998,0.0232558139534884,0.125,3.75107420887647,0.708707985471283
3,grinding,7.0,2.0,1.0,VBG,amod,2.0,2.0,2.0,2.0,-1.0,33,freedom from grinding poverty .,1,1,1,0.000602046959662854,0.166666666666667,1.0,2.58496250072116,0.0,1,2.53273560772991e-05,0.0072992700729927,0.333333333333333,7.09803208296053,1.58496250072116
4,poverty,6.0,3.0,1.0,NN,nmod:from,1.0,1.0,1.0,1.0,0.0,33,freedom from grinding poverty .,1,1,1,0.000602046959662854,1.0,1.0,0.0,0.0,16,0.000405237697236785,1.0,1.0,4.87846565464907,0.835395138390364
5,.,,,,.,,,,,,,33,freedom from grinding poverty .,1,1
1,Across,5.0,2.0,1.0,IN,case,5.0,5.0,5.0,5.0,-4.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,3,0.00180614087898856,0.00826446280991736,0.0,3.16794191266525,0.528320833573719,17,0.000430565053314085,0.00122448979591837,0.0,5.28069078047297,0.294117647058824
2,all,2.0,1.0,1.0,DT,det,5.0,5.0,5.0,5.0,-4.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,26,0.0156532209512342,0.666666666666667,1.0,3.3244530056033,0.0769230769230769,255,0.00645847579971127,0.117647058823529,0.333333333333333,5.17198861245958,1.46355913653528
3,continents,10.0,3.0,1.0,NN,nmod:across,3.0,3.0,3.0,3.0,-2.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,1,0.000602046959662854,0.0384615384615385,0.5,4.70043971814109,1.0,3,7.59820682318973e-05,0.00784313725490196,0.5,8.37715071682308,1.52832083357372
4,",",,,,",",,,,,,,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7
5,nearly,5.0,2.0,1.0,RB,advmod,5.0,5.0,5.0,5.0,-4.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,1,0.000602046959662854,0.00869565217391304,1.0,6.84549005094438,0.0,5,0.000126636780386495,0.000442477876106195,1.0,7.00998585374196,0.0
6,a,1.0,1.0,0.0,DT,advmod,6.0,6.0,6.0,6.0,-5.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,25,0.0150511739915713,1.0,1.0,2.86328816931055,0.37569269691115,789,0.019983283944989,0.4,1.0,3.92641885050008,1.22415491206816
7,billion,6.0,2.0,1.0,CD,nummod,4.0,4.0,4.0,4.0,-3.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,1,0.000602046959662854,0.04,1.0,4.64385618977472,0.0,1,2.53273560772991e-05,0.00126742712294043,0.5,9.62388149001346,1.0
8,people,5.0,2.0,1.0,NNS,nsubj,3.0,3.0,3.0,3.0,-2.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,9,0.00541842263696568,1.0,1.0,3.03213129581977,1.02741562205479,176,0.00445761466960464,1.0,1.0,5.00737579276076,2.28619591351594
9,seek,3.0,1.0,1.0,VBP,ccomp,3.0,3.0,3.0,3.0,-2.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,10,0.00602046959662854,0.111111111111111,1.0,3.25401920998887,1.11749256825007,35,0.000886457462705468,0.00568181818181818,1.0,6.17618799215059,2.74394126800118
10,",",,,,",",,,,,,,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7
11,sometimes,7.0,2.0,1.0,RB,advmod,5.0,5.0,5.0,5.0,-4.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,1,0.000602046959662854,0.00869565217391304,0.333333333333333,6.84549005094438,1.58496250072116,11,0.00027860091685029,0.00132743362831858,0.166666666666667,9.02726350044281,1.79120774132987
12,almost,6.0,2.0,2.0,RB,advmod,4.0,4.0,4.0,4.0,-3.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,1,0.000602046959662854,1.0,1.0,0.0,0.0,7,0.000177291492541094,0.0909090909090909,0.333333333333333,5.58397511436568,0.369280357245879
13,in,2.0,1.0,0.0,IN,case,5.0,5.0,4.0,5.0,-3.75,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,42,0.0252859723058399,1.0,1.0,1.93145914722911,0.424817865319376,808,0.0204645037104577,0.142857142857143,1.0,3.34290743706567,0.901193404818875
14,desperation,9.0,4.0,2.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,1,0.000602046959662854,0.0238095238095238,1.0,5.39231742277876,0.0,1,2.53273560772991e-05,0.00123762376237624,1.0,9.65821148275179,0.0
15,",",,,,",",,,,,,,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7
16,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,20,0.0120409391932571,0.0347826086956522,1.0,2.95587660243808,0.433621267098575,447,0.0113213281665527,0.0168141592920354,1.0,3.64882859033514,0.891151486830728
17,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,113,0.0680313064419025,0.1,0.25,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.181208053691275,0.236842105263158,2.74917326769894,0.87789225295395
18,skills,5.0,1.0,1.0,NNS,nmod:for,4.0,4.0,4.0,4.0,-3.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,2,0.00120409391932571,0.00884955752212389,0.5,6.03405323792939,0.5,3,7.59820682318973e-05,0.000884564352056612,0.0123456790123457,10.0352231719727,4.39091333901646
19,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,63,0.0379289584587598,1.0,1.0,1.55707485278873,0.24348968258547,1549,0.0392320745637363,0.666666666666667,0.5,2.60053892310722,0.707957414545442
20,knowledge,5.0,2.0,1.0,NN,nmod:for,4.0,4.0,4.0,4.0,-3.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,2,0.00120409391932571,0.0317460317460317,1.0,4.97727992349992,0.0,17,0.000430565053314085,0.00193673337637185,1.0,6.41299916315654,2.63805656236415
21,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,63,0.0379289584587598,1.0,1.0,1.55707485278873,0.24348968258547,1549,0.0392320745637363,0.352941176470588,0.666666666666667,2.60053892310722,0.707957414545442
22,assistance,8.0,3.0,1.0,NN,nmod:for,3.0,3.0,3.0,3.0,-2.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,1,0.000602046959662854,0.0158730158730159,0.5,5.97727992349992,1.0,4,0.000101309424309196,0.000645577792123951,0.166666666666667,7.91495462096571,0.896240625180289
23,by,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,9,0.00541842263696568,1.0,1.0,1.84420785527747,0.0,221,0.0055973456930831,0.25,1.0,2.9913459476461,0.712673273225197
24,which,3.0,1.0,1.0,WDT,ref,6.0,6.0,3.0,6.0,-4.25,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,7,0.00421432871763998,0.222222222222222,1.0,3.50414408094732,0.0,112,0.0028366638806575,0.0271493212669683,1.0,4.71502551419259,0.873933991650714
25,they,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,7,0.00421432871763998,0.142857142857143,0.5,3.65231678517531,0.726780405892906,136,0.00344452042651268,0.0267857142857143,0.166666666666667,5.57824358957613,1.18868298271841
26,may,2.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,15,0.00903070439494281,0.428571428571429,1.0,2.69652246656813,0.422656666858975,57,0.00144365929640605,0.0220588235294118,0.333333333333333,5.67034317976264,1.96470755604634
27,satisfy,7.0,3.0,2.0,VB,acl:relcl,3.0,3.0,3.0,3.0,-2.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,1,0.000602046959662854,0.0666666666666667,0.333333333333333,3.90689059560852,1.58496250072116,1,2.53273560772991e-05,0.0175438596491228,0.333333333333333,5.83289001416474,1.58496250072116
28,from,4.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,6,0.00361228175797712,1.0,1.0,2.60437039489258,0.264160416786859,137,0.00346984778258998,1.0,1.0,3.75107420887647,0.708707985471283
29,their,3.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,16,0.00963275135460566,0.166666666666667,1.0,3.17658916929134,0.125,148,0.00374844869944027,0.0145985401459854,1.0,4.89277055238413,1.10529466890457
30,own,2.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,9,0.00541842263696568,0.25,1.0,2.59040423874019,0.528320833573719,81,0.00205151584226123,0.141891891891892,0.5,4.11498724103167,1.792846839222
31,resources,8.0,3.0,1.0,NNS,nmod:from,2.0,2.0,2.0,2.0,-1.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,1,0.000602046959662854,0.111111111111111,0.25,3.16992500144231,2.0,15,0.000379910341159486,0.0123456790123457,0.0476190476190476,5.1325351348951,2.6279633128833
32,",",,,,",",,,,,,,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7
33,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,113,0.0680313064419025,0.0869565217391304,1.0,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.0601769911504425,0.2,2.74917326769894,0.87789225295395
34,material,8.0,4.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,2,0.00120409391932571,0.00884955752212389,0.1,6.69501728537307,1.66096404744368,11,0.00027860091685029,0.000884564352056612,0.00735294117647059,8.09564145466018,2.25098553960965
35,wants,5.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,2,0.00120409391932571,0.5,1.0,1.0,0.0,3,7.59820682318973e-05,0.0909090909090909,0.5,4.90599921750908,0.666666666666667
36,common,5.0,2.0,1.0,JJ,xcomp,2.0,2.0,2.0,2.0,-1.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,2,0.00120409391932571,0.5,1.0,3.12396375672179,0.0,38,0.000962439530937365,0.333333333333333,1.0,6.79813773757488,2.72125688223145
37,to,2.0,1.0,1.0,TO,case,3.0,3.0,3.0,3.0,-2.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,44,0.0264900662251656,0.5,1.0,1.5791630544421,0.178235235077587,1169,0.0296076792543626,0.0263157894736842,1.0,2.80922440399267,0.755386798616441
38,all,2.0,1.0,1.0,DT,det,3.0,3.0,3.0,3.0,-2.0,34,"Across all continents , nearly a billion people seek , sometimes almost in desperation , for the skills and knowledge and assistance by which they may satisfy from their own resources , the material wants common to all mankind .",8,7,26,0.0156532209512342,0.0681818181818182,1.0,3.3244530056033,0.0769230769230769,255,0.00645847579971127,0.0179640718562874,1.0,5.17198861245958,1.46355913653528
